ID,Holiday,Temp,Rain,Snow,Cloud,Weather Main,Weather Detail,Date Time,Traffic Volume
25471,None,284.75,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",10/14/2017 17:00,5086
15511,None,253.18,0,0,20,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",1/26/2014 22:00,1128
30286,None,299.35,0,0,0,Clear,It is afternoon and the sun is baking down from a clear sky,8/14/2016 17:00,3892
18181,None,277.42,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",3/24/2017 21:00,2929
4187,None,294.56,0,0,75,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,8/6/2017 16:00,3963
6098,None,274,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",3/6/2016 6:00,796
10232,None,291.29,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",8/27/2017 21:00,2394
42959,None,278.2,4.5,0,90,Rain,But huge traffic delays and heavy rain led to visitors complaining about muddy pathways and uneven road surfaces,4/27/2014 18:00,2900
47320,None,297.85,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,9/8/2015 16:00,6740
21498,None,272.08,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,1/17/2017 1:00,307
22635,None,290.63,0,0,12,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",8/8/2013 10:00,4815
31378,None,269.42,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",3/13/2017 18:00,4568
45645,None,294.51,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",5/31/2016 20:00,2788
30154,None,274.48,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",4/8/2014 6:00,5882
3475,None,299.27,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",5/22/2016 12:00,4642
3193,None,295.87,0,0,40,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,7/12/2018 23:00,1320
36323,None,268.17,0,0,90,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",12/18/2012 17:00,5915
45006,None,289.75,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,9/11/2018 8:00,6123
41336,None,296.99,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,7/18/2015 21:00,3338
38454,None,285.48,0,0,92,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,10/4/2013 3:00,385
25968,None,271.82,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",12/23/2015 22:00,2069
15476,None,298.44,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",7/26/2015 21:00,2566
37583,None,286.92,0,0,88,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,7/2/2014 0:00,702
35211,None,261.26,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,2/2/2014 17:00,3567
23054,None,256.09,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,12/15/2016 15:00,5788
20421,None,274.48,0,0,90,Haze,"The early morning sun rose into the sky, its beauty and gracefulness covered by haze",12/24/2016 12:00,3367
33836,None,285.21,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",11/12/2016 15:00,4209
7273,None,289.82,0,0,40,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",8/14/2017 3:00,337
46402,None,273.1,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",12/21/2015 16:00,6356
22537,None,244.82,0,0,11,Clouds,"The sky is a beachscape in tans and blues, with a few clouds in the background",2/2/2013 4:00,417
13767,None,271.63,0,0,90,Haze,"The early morning sun rose into the sky, its beauty and gracefulness covered by haze",2/19/2013 8:00,6008
42246,None,287.15,0,0,1,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,7/29/2018 4:00,378
34891,None,267.36,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",12/10/2017 22:00,1732
26909,None,297.13,2.12,0,80,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",6/24/2014 19:00,3407
23328,None,272.28,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",3/28/2016 0:00,533
32962,None,272.88,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",12/2/2016 9:00,5119
26761,None,290.22,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",6/28/2017 7:00,5320
27884,None,276.8,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,4/29/2018 5:00,427
21297,None,270.08,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",1/8/2018 10:00,4138
43705,None,307,0,0,0,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/26/2013 17:00,5813
45240,None,292.92,0,0,40,Fog,Think of city and the images of its bridges appearing and disappearing magically in the fog,8/29/2016 7:00,5918
41706,None,290.22,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",4/9/2014 23:00,1258
29341,None,270.6,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",11/26/2012 21:00,2098
39909,None,281.93,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,5/23/2013 10:00,4525
35885,None,280.68,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",9/29/2018 19:00,3818
7382,None,264.36,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",12/16/2013 16:00,5319
3298,None,304.08,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",7/9/2018 17:00,5805
2121,None,274.23,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",3/1/2018 12:00,5080
2042,None,294.45,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",6/27/2016 13:00,4422
23521,None,296.61,0,0,75,Rain,"As if on cue, there was a soft thunderclap and a light rain started",8/1/2018 15:00,5655
18451,None,294.07,0,0,56,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",7/15/2013 4:00,828
39743,None,305.37,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/24/2018 15:00,6184
12515,None,294.49,25.46,0,90,Thunderstorm,thunderstorm,8/16/2015 21:00,2118
31877,None,289.96,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/8/2018 10:00,4039
2866,None,291.34,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",8/9/2013 22:00,2933
46159,None,290.75,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",9/25/2017 4:00,861
7838,None,298.48,0,0,40,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,6/17/2018 9:00,2723
34445,None,269.49,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",2/6/2016 6:00,1247
30234,None,288.42,0,0,20,Clouds,"The sky is a beachscape in tans and blues, with a few clouds in the background",5/17/2016 12:00,4799
36297,None,271.62,0,0,75,Snow,"Farther northeast, light snow extends from much through the city",11/19/2016 13:00,4332
43764,None,267.97,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",12/30/2016 0:00,921
13758,None,271.84,0,0,5,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",2/13/2018 16:00,6587
42769,None,253.97,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,1/24/2013 21:00,2521
22579,None,271.01,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",3/12/2013 3:00,321
37653,None,275.62,0,0,1,Rain,The light rain has laid the dust and little is lifted by your wheels as you drive,12/19/2017 4:00,869
31993,None,290.28,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",6/5/2017 9:00,4737
37385,None,270,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",4/21/2013 9:00,2510
3959,None,299.36,0,0,75,Rain,"As if on cue, there was a soft thunderclap and a light rain started",6/24/2018 17:00,4118
40739,None,250.69,0,0,40,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",1/22/2013 11:00,4176
12160,None,285.29,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,11/15/2016 16:00,6443
43603,None,276.27,0,0,90,Drizzle,"The pour had subsided to a drizzle, and it was getting a whole lot less windy.",11/30/2016 15:00,5283
17386,None,273.32,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",3/27/2013 21:00,2741
26310,None,294.08,9.91,0,90,Rain,Limited visibility due to heavy rain and massive traffic jams can be seen in various parts of the city,7/12/2015 23:00,963
11672,None,255.43,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",12/31/2013 15:00,5241
18488,None,273.86,0,0,75,Rain,proximity shower rain,4/8/2016 14:00,5818
42532,None,291.28,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",9/6/2017 16:00,6799
5985,None,291.74,4,0,90,Thunderstorm,thunderstorm with light drizzle,8/24/2018 11:00,4391
44487,None,280.64,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",4/19/2014 9:00,3405
47000,None,281.15,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",11/15/2013 20:00,2827
32421,None,256.15,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,2/23/2014 5:00,456
34573,None,255.91,0,0,5,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",1/12/2018 14:00,5078
19946,None,275.72,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",3/14/2014 8:00,5727
40413,None,289.36,0,0,75,Rain,"As if on cue, there was a soft thunderclap and a light rain started",10/5/2017 17:00,6122
21697,None,260.08,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",3/8/2018 7:00,6280
37237,None,304.22,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",8/8/2018 17:00,6043
10118,None,287.21,1.02,0,92,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",10/5/2013 3:00,373
23418,None,291,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",6/16/2016 4:00,906
42203,None,275.15,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",4/26/2017 23:00,1062
43391,None,262.91,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",2/26/2014 18:00,4298
32107,None,269.68,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",11/22/2017 14:00,5916
18228,None,290.14,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",9/17/2015 22:00,2590
6171,None,277.08,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",3/23/2017 12:00,5046
9189,None,260.52,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,2/22/2014 20:00,2686
15121,None,301.69,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",8/1/2016 15:00,4963
30711,None,250.15,0,0,5,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",12/15/2016 9:00,5097
32090,None,265.34,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",1/29/2016 3:00,384
